Year,Month,Day,Hour,Minute,DHI,DNI,GHI,DHI_1,DNI_1,GHI_1,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed
2011,11,20,4,30,0,0,0,0,0,0,7,16.38150054,989.1211548,54.07858032,119.9484286,1.374765902,0,323.2401733,2.13671875
2011,11,20,5,30,0,0,0,0,0,0,7,15.8936806,989.6088867,56.16691248,106.9874502,1.328575646,0,311.0095215,2.324798346
2011,11,20,6,30,0,0,0,0,0,0,6,15.60926907,989.9107056,56.26671342,94.36382637,1.285845761,0,300.7014771,2.514965773
2011,11,20,7,30,56,18,59,58,21,61,8,17.68204964,990.3366699,53.78855514,82.28239981,1.248227196,0,292.8940125,2.618104458
2011,11,20,8,30,162,189,224,164,228,239,8,20.16275398,991.2058105,47.16095235,71.0589386,1.22231302,0,287.769043,2.102740765
2011,11,20,9,30,224,362,399,216,397,409,10,23.42721714,991.9680176,44.02119019,61.19076774,1.234456377,0,282.9625244,1.550097704
2011,11,20,10,30,248,481,535,249,486,540,9,27.67978562,991.9476318,31.55914256,53.45415521,1.268396824,0,293.3678589,1.853386879
2011,11,20,11,30,268,524,613,267,529,617,9,29.66653095,991.3518677,27.88149808,48.88515016,1.318714073,0,300.4711914,1.731512666
2011,11,20,12,30,264,544,626,265,546,630,9,30.54226487,990.925293,26.60526886,48.3959457,1.378169793,0,304.9309692,1.539782405
2011,11,20,13,30,252,510,566,253,512,569,9,30.52233353,990.5949707,26.70232371,52.10207916,1.439721556,0,308.9282837,1.377908587
2011,11,20,14,30,220,438,445,220,440,447,9,29.82020645,990.0042114,27.53951972,59.21673931,1.491319288,0,313.1471252,1.320818305
2011,11,20,15,30,184,262,280,185,264,282,9,28.38572068,989.9604492,30.07277402,68.68056742,1.507175491,0,317.3780518,1.287281036
2011,11,20,16,30,79,36,86,81,38,88,11,25.46141304,990.0078125,42.66906013,79.64863654,1.504330343,0,320.1240845,1.246005177
2011,11,20,17,30,0,0,0,0,0,0,12,23.6659186,990.4514771,50.72163565,91.56764004,1.483924885,0,323.5695496,1.177892804
2011,11,20,18,30,0,0,0,0,0,0,11,22.8055197,991.0084229,47.33253946,104.0885403,1.459556453,0,328.6304932,1.104829669
2011,11,20,19,30,0,0,0,0,0,0,11,22.01732872,991.4179688,50.18583245,116.9881704,1.439138884,0,333.9032593,1.061605573
2011,11,20,20,30,0,0,0,0,0,0,10,21.28266703,991.6992188,51.88629548,130.104778,1.421978383,0,334.3093262,1.119002938
2011,11,20,21,30,0,0,0,0,0,0,11,20.53740431,991.975769,54.38594778,143.2833542,1.414459898,0,330.8864441,1.22117281
2011,11,20,22,30,0,0,0,0,0,0,10,19.78490722,991.9821777,56.29229387,156.2534614,1.409798782,0,327.6182861,1.334478974
2011,11,20,23,30,0,0,0,0,0,0,10,19.03241678,991.7184448,56.70959135,167.864002,1.405865981,0,325.247345,1.432704926
2011,11,21,0,30,0,0,0,0,0,0,9,18.320095,991.5266724,56.52538663,169.8385957,1.397736261,0,323.1298218,1.50484848
2011,11,21,1,30,0,0,0,0,0,0,8,17.66658482,991.0935059,56.36774535,159.2093313,1.383202737,0,321.2007446,1.628659725
2011,11,21,2,30,0,0,0,0,0,0,8,17.02509102,991.2286377,59.01796053,146.3809103,1.365588546,0,322.6513062,1.700518966
2011,11,21,3,30,0,0,0,0,0,0,8,16.4556179,991.2098389,60.4501132,133.2233619,1.35507099,0,324.2546692,1.720373511
2011,11,21,4,30,0,0,0,0,0,0,8,15.92164506,991.3341675,63.19077691,120.0854472,1.337336797,0,325.0400391,1.701467037
2011,11,21,5,30,0,0,0,0,0,0,8,15.42402307,991.8240967,64.011876,107.1329569,1.317682182,0,327.7599792,1.648279786
2011,11,21,6,30,0,0,0,0,0,0,8,15.11599746,992.4983521,66.54369648,94.52131757,1.300967812,0,333.5791016,1.536151528
2011,11,21,7,30,54,15,56,56,18,59,10,17.35910915,993.1981201,62.27443093,82.45504231,1.286056347,0,342.3403625,1.345129251
2011,11,21,8,30,161,217,231,162,189,224,9,19.82580846,993.6867065,52.65851273,71.24964007,1.270472685,0,349.1914063,0.930807829
2011,11,21,9,30,217,371,395,224,362,399,11,23.2207641,994.1177368,46.97794696,61.40099748,1.254516782,0,0.116706848,0.607996285
2011,11,21,10,30,249,476,531,248,481,535,10,27.24303144,993.8215332,34.9136799,53.68110651,1.253169355,0,359.7277222,0.81176877
2011,11,21,11,30,277,496,602,268,524,613,9,29.59206859,993.2252808,28.30262541,49.11727982,1.266646065,0,5.637924194,0.970057607
2011,11,21,12,30,266,536,621,264,544,626,8,30.31241539,992.0973511,26.55635231,48.61314846,1.283046354,0,11.03766632,0.926884174
2011,11,21,13,30,251,509,563,252,510,566,8,30.23720467,991.5224609,26.05329396,52.28677105,1.298468613,0,8.55329895,0.882392108
2011,11,21,14,30,219,436,442,220,438,445,8,29.45194759,990.8983154,26.5353307,59.36334874,1.310583654,0,357.6463318,1.030026436
2011,11,21,15,30,184,261,279,184,262,280,8,27.95363697,990.9172974,28.62229758,68.79261574,1.318612507,0,350.839386,1.321713209
2011,11,21,16,30,77,34,84,79,36,86,10,25.26215705,990.928894,39.64978159,79.73250545,1.316542988,0,349.02005,1.500850558
2011,11,21,17,30,0,0,0,0,0,0,10,23.19451916,990.8872681,43.92691687,91.62951239,1.305316526,0,349.5903015,1.629934311
2011,11,21,18,30,0,0,0,0,0,0,9,22.38779408,991.4281006,44.78050044,104.1337217,1.292869491,0,350.4423218,1.626315117
2011,11,21,19,30,0,0,0,0,0,0,10,21.58786769,991.7258301,48.39656885,117.0214685,1.280646702,0,350.1617737,1.484666228
2011,11,21,20,30,0,0,0,0,0,0,9,20.81944549,991.7356567,48.95323237,130.1314105,1.269145192,0,348.0181274,1.353466511
2011,11,21,21,30,0,0,0,0,0,0,10,20.06240384,991.7429199,53.14511231,143.3110463,1.268869963,0,341.9505615,1.272235513
2011,11,21,22,30,0,0,0,0,0,0,10,19.31936894,991.7452393,54.93889381,156.299393,1.273379186,0,333.3046875,1.246078968
2011,11,21,23,30,0,0,0,0,0,0,10,18.61097895,991.2265625,57.60427886,167.9883789,1.279154957,0,327.8415527,1.31988585
2011,11,22,0,30,0,0,0,0,0,0,9,17.92444708,990.8032837,56.50670487,170.0599907,1.283864443,0,327.3178711,1.438531399
2011,11,22,1,30,0,0,0,0,0,0,8,17.25286295,990.8173218,56.81828586,159.3661727,1.29071437,0,329.1007996,1.559920788
2011,11,22,2,30,0,0,0,0,0,0,8,16.63969871,990.3423462,59.40499043,146.5172482,1.298515941,0,336.1303711,1.55274415
2011,11,22,3,30,0,0,0,0,0,0,8,16.05761684,990.4481812,61.6260125,133.35649,1.286773507,0,345.3904724,1.392093897
2011,11,22,4,30,0,0,0,0,0,0,8,15.54445457,990.5220947,63.72217713,120.2226496,1.268080213,0,352.7858276,1.172276378
2011,11,22,5,30,0,0,0,0,0,0,8,15.07352781,990.9898071,65.08933761,107.2785153,1.252318235,0,356.4465332,0.97833395
2011,11,22,6,30,0,0,0,0,0,0,8,14.78802067,991.899353,66.62238532,94.67853805,1.245698481,0,356.1507568,0.860405684
2011,11,22,7,30,51,13,53,54,15,56,11,16.78720313,992.7374268,73.3468694,82.62688957,1.247544479,0,354.7601318,0.849348426
2011,11,22,8,30,159,195,222,161,217,231,9,19.56037013,993.409668,53.55859173,71.43877152,1.256478193,0,349.493042,0.748298049
2011,11,22,9,30,222,353,390,217,371,395,11,23.04371765,993.8079224,46.85746202,61.60858576,1.277132152,0,348.1237183,0.69680953
2011,11,22,10,30,248,471,526,249,476,531,10,26.83711044,993.2166138,36.08497519,53.90407656,1.303253844,0,354.0535889,0.834892511
2011,11,22,11,30,273,508,604,277,496,602,9,29.29065206,992.7047729,29.46553046,49.34408379,1.332651111,0,359.3760071,0.943972349
2011,11,22,12,30,266,532,617,266,536,621,9,30.03450023,991.5374756,27.49960473,48.82414897,1.355620569,0,0.38835144,1.003363848
2011,11,22,13,30,251,507,560,251,509,563,8,29.94950549,990.5168457,26.9023385,52.46503313,1.367791822,0,0.806030273,1.048737764
2011,11,22,14,30,219,435,440,219,436,442,8,29.17813225,989.7515259,27.2688174,59.50368478,1.371417568,0,358.0661011,1.128129601
2011,11,22,15,30,183,256,276,184,261,279,8,27.73666472,989.4797363,29.38205855,68.89865135,1.36271133,0,353.8813477,1.237597704
2011,11,22,16,30,77,32,83,77,34,84,10,24.94539556,989.7267456,40.88363217,79.81060027,1.342461352,0,349.3821106,1.387223721
2011,11,22,17,30,0,0,0,0,0,0,10,23.06519672,989.8433228,44.37554322,91.68578404,1.316501296,0,349.476532,1.650957346
2011,11,22,18,30,0,0,0,0,0,0,8,22.29328632,990.6416016,42.01471196,104.1733963,1.297891898,0,352.8070068,1.896736979
2011,11,22,19,30,0,0,0,0,0,0,8,21.55251212,991.0778198,42.80229847,117.0492481,1.283527994,0,356.3174744,2.024038553
2011,11,22,20,30,0,0,0,0,0,0,8,20.78096704,991.2548218,44.78270188,130.1523534,1.268350069,0,357.9211426,2.076735258
2011,11,22,21,30,0,0,0,0,0,0,8,20.03665701,991.2531128,46.42193637,143.3325838,1.245175391,0,359.138092,2.054098845
2011,11,22,22,30,0,0,0,0,0,0,8,19.2802165,991.010376,48.51873782,156.3380372,1.220496951,0,1.61769104,1.975295424
2011,11,22,23,30,0,0,0,0,0,0,8,18.55528185,990.822998,51.30331087,168.1032487,1.198577051,0,3.775405884,1.848320246
2011,11,23,0,30,0,0,0,0,0,0,8,17.86300608,990.4559326,54.36733226,170.2773031,1.180988017,0,5.464614868,1.682563186
2011,11,23,1,30,0,0,0,0,0,0,8,17.21135256,990.2099609,55.92682213,159.5214983,1.165418425,0,7.365158081,1.509577274
2011,11,23,2,30,0,0,0,0,0,0,8,16.61601232,990.3196411,57.90599216,146.6532327,1.151088943,0,6.04196167,1.377338171
2011,11,23,3,30,0,0,0,0,0,0,7,16.07419404,990.0151978,56.94667582,133.4896868,1.152303654,0,1.471557617,1.249202251
2011,11,23,4,30,0,0,0,0,0,0,7,15.57293784,990.324585,60.21349061,120.3599904,1.15093778,0,352.9638062,1.082943082
2011,11,23,5,30,0,0,0,0,0,0,7,15.12561432,990.4476929,60.0901431,107.4240596,1.145054131,0,337.890686,0.925822735
2011,11,23,6,30,0,0,0,0,0,0,7,14.8595905,991.0275269,62.76855412,94.83540336,1.137570934,0,315.7814331,0.895139337
2011,11,23,7,30,49,11,51,51,13,53,10,16.96474317,991.5662231,64.92527416,82.79784133,1.131788408,0,298.5235291,1.020505548
2011,11,23,8,30,159,206,224,159,195,222,8,19.67629271,992.2699585,48.88217224,71.62621755,1.130657823,0,289.8056641,0.943543494
2011,11,23,9,30,215,362,386,222,353,390,9,23.0511994,992.3809204,43.3387907,61.81341032,1.143122034,0,288.1233521,0.748791754
2011,11,23,10,30,248,466,522,248,471,526,9,27.52493355,992.4086304,31.3863199,54.12294851,1.17362627,0,280.6208191,0.645060599
2011,11,23,11,30,263,528,606,273,508,604,8,29.54583689,992.0089111,27.74904905,49.56546194,1.221715044,0,285.2004089,0.437088221
2011,11,23,12,30,263,539,617,266,532,617,8,30.24732403,990.9796143,26.44574512,49.02886487,1.279065056,0,302.8255615,0.259148538
2011,11,23,13,30,250,506,558,251,507,560,8,30.18296505,990.4526978,26.14458116,52.63679515,1.342334909,0,348.7428589,0.209906146
2011,11,23,14,30,226,418,438,219,435,440,8,29.37678125,990.1408081,27.02422351,59.63768946,1.405687468,0,10.22610474,0.364232928
2011,11,23,15,30,182,232,266,183,256,276,8,27.75524,989.9071045,29.60340225,68.99863126,1.4519375,0,16.40653992,0.591795266
2011,11,23,16,30,76,31,82,77,32,83,12,24.87940894,989.963562,45.63233464,79.8828959,1.473812896,0,13.42016602,0.839606285
2011,11,23,17,30,0,0,0,0,0,0,11,23.17337197,990.3569336,47.30787714,91.73645065,1.47579496,0,7.868438721,1.075714707
2011,11,23,18,30,0,0,0,0,0,0,9,22.40353267,990.8244019,43.89919312,104.2075789,1.472769487,0,3.344970703,1.244248629
2011,11,23,19,30,0,0,0,0,0,0,9,21.67463325,991.3745728,46.57678201,117.0715444,1.462710312,0,2.376693726,1.328272462
2011,11,23,20,30,0,0,0,0,0,0,8,20.97227492,991.4945068,45.84922359,130.1676642,1.44396783,0,0.38243103,1.377352476
2011,11,23,21,30,0,0,0,0,0,0,9,20.28716571,991.8276367,48.95486711,143.3480495,1.429037523,0,357.8766174,1.441202998
2011,11,23,22,30,0,0,0,0,0,0,8,19.58726224,991.6687012,48.44594429,156.3695002,1.41898882,0,359.8756409,1.482048869
2011,11,23,23,30,0,0,0,0,0,0,8,18.88853713,991.2994995,52.00424463,168.2085876,1.406718474,0,6.864349365,1.454342365
2011,11,24,0,30,0,0,0,0,0,0,8,18.21805009,990.5187378,52.83580051,170.4905008,1.391576253,0,19.23980713,1.385962725
2011,11,24,1,30,0,0,0,0,0,0,8,17.59880701,990.0898438,56.57555424,159.6753445,1.377863092,0,33.6402092,1.296189785
2011,11,24,2,30,0,0,0,0,0,0,8,17.03688352,989.9688721,56.91776793,146.7888674,1.372186777,0,44.4357338,1.205516338
2011,11,24,3,30,0,0,0,0,0,0,8,16.51370901,989.8521729,59.44146504,133.622927,1.378854685,0,52.02577972,1.022930503
2011,11,24,4,30,0,0,0,0,0,0,8,16.06130067,989.9727783,59.01995586,120.4974211,1.395839155,0,55.87941742,0.705465853
2011,11,24,5,30,0,0,0,0,0,0,7,15.63051164,990.7608643,59.03660509,107.5695215,1.421849046,0,50.20497131,0.326898217
2011,11,24,6,30,0,0,0,0,0,0,7,15.39214224,991.963501,60.32109717,94.99182704,1.452631573,0,320.0050659,0.123649016
2011,11,24,7,30,46,9,48,49,11,51,11,17.28336568,993.0983887,67.09486301,82.96778877,1.482020696,0,278.3479614,0.313999027
2011,11,24,8,30,157,217,225,159,206,224,7,20.12842658,993.6224976,45.14703039,71.81186108,1.505716533,0,272.1013794,0.361146837
2011,11,24,9,30,211,377,388,215,362,386,9,23.58067429,993.7765503,40.89459805,62.01534891,1.514029038,0,268.7476807,0.239383116
2011,11,24,10,30,243,481,524,248,466,522,9,27.61552754,993.4602051,32.65321181,54.33760505,1.529578075,0,173.7889709,0.498278469
2011,11,24,11,30,280,468,583,263,528,606,10,29.40982254,992.7370605,30.36305365,49.78131502,1.558431469,0,172.9530029,0.702249706
2011,11,24,12,30,275,501,603,263,539,617,10,30.03083057,991.668396,29.78084441,49.22721512,1.595236584,0,187.6191559,0.665388823
2011,11,24,13,30,255,490,552,250,506,558,10,29.91635156,990.9970093,30.18615581,52.80198907,1.632742462,0,215.4336395,0.588706434
2011,11,24,14,30,218,432,436,226,418,438,10,29.10682794,990.5044556,31.54837977,59.76530808,1.667076978,0,238.1808319,0.502359569
2011,11,24,15,30,182,256,274,182,232,266,10,27.60213797,990.2375488,34.46488262,69.09251782,1.696775427,0,264.2384644,0.475652665
2011,11,24,16,30,74,29,80,76,31,82,13,24.02876943,990.1283569,53.43738341,79.94937128,1.707342503,0,294.7012024,0.627112746
2011,11,24,17,30,0,0,0,0,0,0,13,23.09083549,990.4850464,55.00272126,91.78151186,1.694594188,0,317.9611816,0.82371515
2011,11,24,18,30,0,0,0,0,0,0,12,22.31660985,990.682312,52.76771762,104.2362888,1.667182066,0,339.7591553,0.990478396
2011,11,24,19,30,0,0,0,0,0,0,12,21.60949483,991.0206299,54.68880326,117.088397,1.636126208,0,355.4918213,1.15289712
2011,11,24,20,30,0,0,0,0,0,0,11,20.9422671,991.2822266,54.97664883,130.177405,1.607323287,0,3.087402344,1.291375995
2011,11,24,21,30,0,0,0,0,0,0,11,20.2833716,991.5411987,56.90681095,143.3575319,1.563575532,0,5.221565247,1.381837845
2011,11,24,22,30,0,0,0,0,0,0,10,19.60999995,991.5001831,56.71328675,156.3938975,1.525755953,0,4.092170715,1.429344416
2011,11,24,23,30,0,0,0,0,0,0,10,18.94599557,991.0452271,57.12714653,168.3043939,1.489626372,0,2.063995361,1.43326962
2011,11,25,0,30,0,0,0,0,0,0,9,18.29102771,990.7525635,58.09735315,170.6995494,1.451095818,0,0.621574402,1.363891721
2011,11,25,1,30,0,0,0,0,0,0,9,17.70387745,990.7216187,58.63877491,159.8277451,1.412774266,0,359.8544922,1.236798763
2011,11,25,2,30,0,0,0,0,0,0,9,17.122957,990.2289429,61.33041944,146.9241524,1.378795964,0,355.7523804,1.141708016
2011,11,25,3,30,0,0,0,0,0,0,9,16.59483442,990.2116699,62.16048186,133.7561823,1.378483474,0,349.7601929,1.014471769
2011,11,25,4,30,0,0,0,0,0,0,9,16.10609127,990.5948486,64.57516077,120.6348904,1.384413685,0,336.9178467,0.850855529
2011,11,25,5,30,0,0,0,0,0,0,9,15.62638287,991.0690918,65.48041426,107.71483,1.399124713,0,315.0092468,0.756194711
2011,11,25,6,30,0,0,0,0,0,0,9,15.32858247,992.0515137,66.8434907,95.14772073,1.417501593,0,293.6754456,0.793978393
2011,11,25,7,30,48,13,50,46,9,48,12,17.24773449,992.5431519,71.84890032,83.13663158,1.437733646,0,280.9319458,0.897748888
2011,11,25,8,30,156,222,225,157,217,225,10,19.9614222,992.918396,53.16709822,71.99558692,1.462508019,0,273.7687988,0.875274777
2011,11,25,9,30,206,399,393,211,377,388,11,23.77263628,993.0646362,45.28084082,62.21428131,1.474301944,0,263.2042847,0.765846133
2011,11,25,10,30,240,492,526,243,481,524,11,27.58535172,992.3442993,36.75798525,54.54793311,1.488426151,0,249.6277618,0.740816712
2011,11,25,11,30,260,531,602,280,468,583,11,29.00900667,991.2662354,34.04877386,49.99154717,1.501654845,0,255.8740845,0.607367098
2011,11,25,12,30,262,536,611,275,501,603,11,29.56716453,989.8720703,32.41449643,49.41912224,1.512282917,0,266.836853,0.581902504
2011,11,25,13,30,252,497,552,255,490,552,11,29.45730215,988.8613892,31.95582904,52.96055088,1.521780773,0,278.8601685,0.648364007
2011,11,25,14,30,218,430,434,218,432,436,10,28.65939911,988.2001343,32.77042599,59.88649043,1.534182691,0,285.8721924,0.67057246
2011,11,25,15,30,181,255,272,182,256,274,10,27.15413774,988.2712402,35.35808216,69.1802774,1.554959529,0,295.7316895,0.735413551
2011,11,25,16,30,78,39,85,74,29,80,13,24.01641204,988.3522949,51.95206998,80.01001678,1.574221789,0,311.9838257,0.841917396
2011,11,25,17,30,0,0,0,0,0,0,14,22.80437195,988.770752,57.84907456,91.82097134,1.576636434,0,330.8600464,0.858428419
2011,11,25,18,30,0,0,0,0,0,0,12,22.0682076,989.1612549,53.82683472,104.2595493,1.567750349,0,351.8426514,0.754014194
2011,11,25,19,30,0,0,0,0,0,0,13,21.36869652,989.4645996,58.91054565,117.0998495,1.557255315,0,13.81910706,0.635181904
2011,11,25,20,30,0,0,0,0,0,0,12,20.72417978,989.6722412,57.77921676,130.1816423,1.555517231,0,23.89922333,0.569181502
2011,11,25,21,30,0,0,0,0,0,0,12,20.08536736,989.6201172,61.28160135,143.361125,1.565614828,0,26.84155655,0.427244574
2011,11,25,22,30,0,0,0,0,0,0,11,19.49956819,989.3430176,59.61262244,156.4113529,1.583294157,0,20.20591736,0.257223576
2011,11,25,23,30,0,0,0,0,0,0,11,18.93772697,989.3688965,60.3358869,168.3906887,1.615576032,0,336.0146484,0.225787863
2011,11,26,0,30,0,0,0,0,0,0,10,18.38296089,989.1776123,59.51329769,170.9044114,1.668530551,0,318.4196777,0.40299511
2011,11,26,1,30,0,0,0,0,0,0,10,17.88353075,989.074585,60.97087164,159.9787309,1.736036711,0,324.6444397,0.626953423
2011,11,26,2,30,0,0,0,0,0,0,9,17.40136518,988.9911499,61.71391093,147.0590846,1.804557235,0,330.8623352,0.76094681
2011,11,26,3,30,0,0,0,0,0,0,9,16.95412428,988.6658325,63.23683566,133.8894208,1.868301644,0,337.9492188,0.703045964
2011,11,26,4,30,0,0,0,0,0,0,9,16.51209264,988.817688,64.48900755,120.7723442,1.920041198,0,341.8574524,0.50713104
2011,11,26,5,30,0,0,0,0,0,0,9,16.13426119,989.5661011,65.93791618,107.8599118,1.966270664,0,341.8288879,0.241941005
2011,11,26,6,30,0,0,0,0,0,0,9,15.89659317,990.2837524,67.04220007,95.30299421,2.008942496,0,130.7659912,0.072768204
2011,11,26,7,30,46,11,48,48,13,50,13,17.69969772,991.0220947,75.70682606,83.30426703,2.044496181,0,143.8412933,0.377508312
2011,11,26,8,30,154,208,218,156,222,225,10,20.46554752,991.6258545,53.75663605,72.17728042,2.072581841,0,131.3751373,0.490652859
2011,11,26,9,30,207,385,386,206,399,393,12,24.28696204,991.7720337,47.15535776,62.41008767,2.066863654,0,123.4756851,0.565562546
2011,11,26,10,30,243,473,516,240,492,526,13,27.69267146,991.1109009,42.29041629,54.75381974,2.051586259,0,130.9595947,0.570026219
2011,11,26,11,30,262,519,595,260,531,602,13,29.19006843,989.9718018,39.29157619,50.19606378,2.033412502,0,108.9156494,0.429397613
2011,11,26,12,30,266,520,603,262,536,611,13,29.85765719,988.8255005,37.4714945,49.60451019,2.022620484,0,96.62033081,0.267907947
2011,11,26,13,30,248,500,548,252,497,552,13,29.81124242,988.0048218,37.02709922,53.11241828,2.027635285,0,153.8076782,0.056871582
2011,11,26,14,30,217,429,432,218,430,434,13,29.05936825,987.3814697,37.8720755,60.0011884,2.047651011,0,279.9047241,0.215135098
2011,11,26,15,30,181,254,271,181,255,272,12,27.54182004,987.3114014,40.51525828,69.26187948,2.079389919,0,301.1990967,0.441698223
2011,11,26,16,30,73,27,78,78,39,85,14,24.58585761,987.6046753,53.98780837,80.06481752,2.088893248,0,319.5436401,0.67982769
2011,11,26,17,30,0,0,0,0,0,0,16,23.71227651,987.9273071,63.59378082,91.85483675,2.065318055,0,341.3297119,0.999414921
2011,11,26,18,30,0,0,0,0,0,0,14,23.1632426,988.2802734,56.67840011,104.2773876,2.015590981,0,356.9854126,1.36141336
2011,11,26,19,30,0,0,0,0,0,0,13,22.35823878,988.8634644,56.03946051,117.1059502,1.957320722,0,7.510902405,1.667310476
2011,11,26,20,30,0,0,0,0,0,0,11,21.56679713,988.9558105,54.27515859,130.1804472,1.904214322,0,17.45688629,1.760751009
2011,11,26,21,30,0,0,0,0,0,0,11,20.80609218,988.9683228,56.72818983,143.3589276,1.868607792,0,25.5891571,1.738700628
2011,11,26,22,30,0,0,0,0,0,0,11,20.11957462,989.1080933,55.84627347,156.421998,1.850040619,0,31.36660385,1.75450635
2011,11,26,23,30,0,0,0,0,0,0,10,19.45045062,989.062561,56.86137436,168.467516,1.834838441,0,35.84395218,1.869883537
2011,11,27,0,30,0,0,0,0,0,0,10,18.80321011,988.7589722,56.82647923,171.1050459,1.817301134,0,40.47003937,2.007138014
2011,11,27,1,30,0,0,0,0,0,0,9,18.18379158,988.9054565,58.13870022,160.1283296,1.802976581,0,46.19625092,2.153185368
2011,11,27,2,30,0,0,0,0,0,0,9,17.58156029,988.5884399,58.59708552,147.193657,1.789650915,0,46.38204575,2.1520226
2011,11,27,3,30,0,0,0,0,0,0,9,17.00974833,988.3607788,60.15126027,134.0226075,1.777609329,0,45.07908249,2.076483488
2011,11,27,4,30,0,0,0,0,0,0,8,16.4989815,988.5665283,60.62893233,120.9097253,1.75805452,0,45.78255463,1.904072762
2011,11,27,5,30,0,0,0,0,0,0,8,16.0672394,988.659729,62.83427253,108.0046912,1.732343301,0,48.74212646,1.583457351
2011,11,27,6,30,0,0,0,0,0,0,9,15.79638933,989.3006592,65.21080907,95.45755549,1.714204858,0,49.05700302,1.166137338
2011,11,27,7,30,43,9,45,46,11,48,11,17.49656421,990.1346436,69.46881631,83.47058252,1.714623225,0,35.92485428,0.739788771
2011,11,27,8,30,152,186,209,154,208,218,9,20.32543289,990.8231201,51.25065317,72.35682288,1.73776228,0,27.12541199,0.471731126
2011,11,27,9,30,216,349,377,207,385,386,10,24.22261659,991.0457764,42.91677084,62.60264763,1.764541948,0,36.69524765,0.304992974
2011,11,27,10,30,248,451,507,243,473,516,11,27.94079664,990.7313232,36.10942294,54.95515367,1.811233882,0,24.9103775,0.144282669
2011,11,27,11,30,270,493,585,262,519,595,11,29.50449906,989.7421875,33.53046437,50.39477172,1.868669238,0,347.9709167,0.320100516
2011,11,27,12,30,265,518,600,266,520,603,11,30.21908834,988.7194214,31.98341654,49.78330472,1.92792824,0,344.3323059,0.520659685
2011,11,27,13,30,247,500,547,248,500,548,11,30.20327695,987.5823975,31.70005448,53.2575315,1.976047121,0,344.9827271,0.663447559
2011,11,27,14,30,216,428,430,217,429,432,11,29.45954339,987.0695801,32.66117399,60.10935686,2.01048844,0,348.6322327,0.767505944
2011,11,27,15,30,180,253,270,181,254,271,11,27.96731386,986.9923096,35.15549605,69.33729605,2.04647856,0,356.2402649,0.86040467
2011,11,27,16,30,73,26,78,73,27,78,13,25.45799261,986.8574829,47.65349079,80.11376563,2.064585393,0,6.952514648,1.001603007
2011,11,27,17,30,0,0,0,0,0,0,14,23.70645769,986.8990479,55.87307528,91.88311971,2.069626053,0,19.78121948,1.174183607
2011,11,27,18,30,0,0,0,0,0,0,12,22.99692928,987.5070801,51.62685287,104.2898354,2.07338695,0,29.16938782,1.351893663
2011,11,27,19,30,0,0,0,0,0,0,11,22.31734861,987.9816895,51.55115518,117.106751,2.073399642,0,34.81097412,1.541500926
2011,11,27,20,30,0,0,0,0,0,0,10,21.62128185,988.49823,50.50016307,130.1738949,2.062344569,0,36.4969368,1.673647046
2011,11,27,21,30,0,0,0,0,0,0,11,20.93265971,988.397644,53.30743306,143.3510434,2.041639495,0,36.98495102,1.714953423
2011,11,27,22,30,0,0,0,0,0,0,10,20.25615479,988.3196411,53.58254347,156.425972,2.013396217,0,35.25530624,1.696277618
2011,11,27,23,30,0,0,0,0,0,0,10,19.60915786,987.9641113,56.00955805,168.5349431,1.99750631,0,28.56587982,1.630460143
2011,11,28,0,30,0,0,0,0,0,0,10,18.97314398,987.7313843,57.19902558,171.3014075,2.009837531,0,17.50932312,1.535517216
2011,11,28,1,30,0,0,0,0,0,0,10,18.41080622,987.5112305,58.81444894,160.2765649,2.054368303,0,3.558731079,1.456508398
2011,11,28,2,30,0,0,0,0,0,0,10,17.90593727,987.420105,59.96735537,147.327859,2.115215437,0,355.427124,1.307740331
2011,11,28,3,30,0,0,0,0,0,0,9,17.43192491,987.3563232,60.40778062,134.155704,2.16709604,0,350.9959106,1.086782575
2011,11,28,4,30,0,0,0,0,0,0,9,17.03305684,987.319458,63.02923713,121.0469736,2.186648221,0,347.8777771,0.916373968
2011,11,28,5,30,0,0,0,0,0,0,9,16.70249465,987.7385864,63.45362118,108.1490903,2.181283143,0,344.3621826,0.862417758
2011,11,28,6,30,0,0,0,0,0,0,10,16.4853053,988.4227295,65.55709432,95.61131086,2.15496202,0,340.7572632,0.908673942
2011,11,28,7,30,42,7,43,43,9,45,11,18.38338699,989.0996094,65.42478568,83.63547946,2.128653192,0,341.0093384,0.945553243
2011,11,28,8,30,152,198,212,152,186,209,10,20.93202928,989.6167603,51.02432925,72.53410083,2.09818125,0,340.162384,0.962262869
2011,11,28,9,30,206,377,379,216,349,377,11,24.56793867,989.8654175,44.46724678,62.79184418,2.070943919,0,330.3855896,1.1655159
2011,11,28,10,30,242,467,509,248,451,507,12,27.74641783,989.5134277,38.93798723,55.15182547,2.05281841,0,316.7176514,1.779338241
2011,11,28,11,30,261,514,588,270,493,585,12,29.05340253,988.6523438,37.14414601,50.58758015,2.037160614,0,312.4348755,2.09928751
2011,11,28,12,30,259,528,599,265,518,600,13,29.60372411,987.2946777,36.17503607,49.95543409,2.018480435,0,310.1211548,2.465345621
2011,11,28,13,30,247,499,544,247,500,547,12,29.44945022,986.7720947,36.14561573,53.39583326,1.996501566,0,310.3243408,2.905135393
